epoch,step,train_loss
0,49,0.054705508053302765
0,99,0.04446840286254883
0,149,0.06356436014175415
1,199,0.047574542462825775
1,249,0.04992581158876419
1,299,0.051766518503427505
2,349,0.05181852728128433
2,399,0.03900498151779175
2,449,0.05433841422200203
3,499,0.078081414103508
3,549,0.045216791331768036
3,599,0.06278175115585327
4,649,0.046737536787986755
4,699,0.04709829017519951
4,749,0.07424138486385345
5,799,0.060132481157779694
5,849,0.04851900413632393
5,899,0.04993169754743576
6,949,0.06237071752548218
6,999,0.0429375097155571
6,1049,0.04546893388032913
7,1099,0.05796905979514122
7,1149,0.04319625347852707
7,1199,0.06303189694881439
8,1249,0.034266602247953415
8,1299,0.05416661500930786
8,1349,0.049464352428913116
9,1399,0.05677036568522453
9,1449,0.05665449798107147
9,1499,0.04493885487318039
9,1549,0.0473567433655262
10,1599,0.04173702374100685
10,1649,0.03993545472621918
10,1699,0.032406844198703766
11,1749,0.04592113941907883
11,1799,0.0521126389503479
11,1849,0.04965880513191223
12,1899,0.04196988046169281
12,1949,0.04183792322874069
12,1999,0.03798837214708328
13,2049,0.04319624602794647
13,2099,0.04802640527486801
13,2149,0.03560265526175499
14,2199,0.050892122089862823
14,2249,0.03865693509578705
14,2299,0.05805526673793793
15,2349,0.04537392407655716
15,2399,0.06347545981407166
15,2449,0.0418253131210804
16,2499,0.04287698492407799
16,2549,0.03943346440792084
16,2599,0.05081881582736969
17,2649,0.05268419161438942
17,2699,0.05425873398780823
17,2749,0.03791794180870056
18,2799,0.04722617566585541
18,2849,0.04204471781849861
18,2899,0.03647749125957489
19,2949,0.052977174520492554
19,2999,0.04490870609879494
19,3049,0.054776839911937714
19,3099,0.05274803191423416
20,3149,0.030072525143623352
20,3199,0.03989126905798912
20,3249,0.034280531108379364
21,3299,0.03456992655992508
21,3349,0.03260641172528267
21,3399,0.04537532106041908
22,3449,0.05016587674617767
22,3499,0.04837014526128769
22,3549,0.05252338945865631
23,3599,0.0417221263051033
23,3649,0.03466111421585083
23,3699,0.047767601907253265
24,3749,0.04692056030035019
24,3799,0.03881657123565674
24,3849,0.03654026240110397
25,3899,0.03829800710082054
25,3949,0.03809532895684242
25,3999,0.048184413462877274
26,4049,0.05719655752182007
26,4099,0.04384496435523033
26,4149,0.041677556931972504
27,4199,0.05599769949913025
27,4249,0.04080988094210625
27,4299,0.047930411994457245
28,4349,0.05229819566011429
28,4399,0.03695027530193329
28,4449,0.05211825668811798
29,4499,0.04450755938887596
29,4549,0.03336875140666962
29,4599,0.0387740321457386
29,4649,0.047749102115631104
