epoch,step,train_loss
0,49,0.07318190485239029
0,99,0.016227981075644493
0,149,0.013381047174334526
0,199,0.007007703185081482
0,249,0.00617570336908102
0,299,0.003567921696230769
1,349,0.002750280313193798
1,399,0.002571840537711978
1,449,0.002813129685819149
1,499,0.0018530144589021802
1,549,0.0019167455611750484
1,599,0.0014664425980299711
2,649,0.0013385741040110588
2,699,0.0013701381394639611
2,749,0.0012285003904253244
2,799,0.001229969086125493
2,849,0.001379820634610951
2,899,0.0013203523121774197
3,949,0.0012955106794834137
3,999,0.0011512998025864363
3,1049,0.0008298525353893638
3,1099,0.001851196400821209
3,1149,0.0009074608096852899
3,1199,0.0014859586954116821
4,1249,0.0009730113088153303
4,1299,0.0009829323971644044
4,1349,0.0009177455212920904
4,1399,0.0011669351952150464
4,1449,0.001080961897969246
4,1499,0.0006437624106183648
5,1549,0.0006215651519596577
5,1599,0.0006927502108737826
5,1649,0.0008495356887578964
5,1699,0.000897773657925427
5,1749,0.0007147767464630306
5,1799,0.0006649591960012913
6,1849,0.0005799778737127781
6,1899,0.0012356317602097988
6,1949,0.0006265563424676657
6,1999,0.0007552848546765745
6,2049,0.0007490226998925209
6,2099,0.0006009135395288467
7,2149,0.0005077779060229659
7,2199,0.0006092654075473547
7,2249,0.0007582872058264911
7,2299,0.0008374261669814587
7,2349,0.0009088141960091889
7,2399,0.0005650566890835762
8,2449,0.0004898604238405824
8,2499,0.0006210776045918465
8,2549,0.0004823197377845645
8,2599,0.00047914148308336735
8,2649,0.000518850632943213
8,2699,0.0005723604699596763
9,2749,0.0008017959771677852
9,2799,0.0003710661840159446
9,2849,0.0005765764508396387
9,2899,0.0005010524764657021
9,2949,0.0008623584290035069
9,2999,0.0005686625954695046
9,3049,0.0004848829994443804
10,3099,0.000662864709738642
10,3149,0.0009609899716451764
10,3199,0.0003587109677027911
10,3249,0.0007199740502983332
10,3299,0.0007018250180408359
10,3349,0.0006932880496606231
11,3399,0.00039292010478675365
11,3449,0.0004829825775232166
11,3499,0.00047257624100893736
11,3549,0.00030116463312879205
11,3599,0.0003681767557282001
11,3649,0.00035814367583952844
12,3699,0.00036128360079601407
12,3749,0.00037684018025174737
12,3799,0.00038940118975006044
12,3849,0.0005169810028746724
12,3899,0.000409340369515121
12,3949,0.0006529709789901972
13,3999,0.00026392267318442464
13,4049,0.00045376812340691686
13,4099,0.0006404394516721368
13,4149,0.00033805175917223096
13,4199,0.0005035571521148086
13,4249,0.0005010917666368186
14,4299,0.0006065203924663365
14,4349,0.0007966967532411218
14,4399,0.00021534711413551122
14,4449,0.000507946650031954
14,4499,0.0004921110812574625
14,4549,0.0006113222916610539
