epoch,step,train_loss
0,49,0.0016855926951393485
0,99,0.0007197936065495014
0,149,0.0007456360617652535
0,199,0.0008528837352059782
0,249,0.00153410027269274
0,299,0.0007142875110730529
1,349,0.0009510808740742505
1,399,0.0007472214638255537
1,449,0.0009848381159827113
1,499,0.0008850446320138872
1,549,0.0005772580043412745
1,599,0.000598349142819643
2,649,0.0006501743337139487
2,699,0.0005433923797681928
2,749,0.00038675236282870173
2,799,0.0006609654519706964
2,849,0.0007982342503964901
2,899,0.00042307196417823434
3,949,0.000557705236133188
3,999,0.0007438989705406129
3,1049,0.0004587734001688659
3,1099,0.0007560254307463765
3,1149,0.00035930838203057647
3,1199,0.00040199310751631856
4,1249,0.0004953298484906554
4,1299,0.0004536754568107426
4,1349,0.0007195936632342637
4,1399,0.00049212685553357
4,1449,0.0007349327206611633
4,1499,0.0005368798738345504
5,1549,0.0003505388740450144
5,1599,0.0005798666970804334
5,1649,0.000392814603401348
5,1699,0.00042432823101989925
5,1749,0.00032906487467698753
5,1799,0.0004246355383656919
6,1849,0.0004425607912708074
6,1899,0.0005157081177458167
6,1949,0.0006731385365128517
6,1999,0.0005442529800347984
6,2049,0.0006891371449455619
6,2099,0.00032491673482581973
7,2149,0.00047738710418343544
7,2199,0.0003933612024411559
7,2249,0.00037700971006415784
7,2299,0.00037775971577502787
7,2349,0.00042204372584819794
7,2399,0.0004748620849568397
8,2449,0.0004230255144648254
8,2499,0.00038889568531885743
8,2549,0.0005431289318948984
8,2599,0.0003241061931475997
8,2649,0.00034494465216994286
8,2699,0.00034350247005932033
9,2749,0.00033733731834217906
9,2799,0.0006417531985789537
9,2849,0.0006069238879717886
9,2899,0.0005665140924975276
9,2949,0.0005344939418137074
9,2999,0.0003802349674515426
