epoch,step,train_loss
0,49,0.3612353342137616
0,99,0.14576169587843715
0,149,0.022130817706428135
0,199,0.013157008645521495
0,249,0.010050252355537984
0,299,0.006956006865910567
1,349,0.006005474777787172
1,399,0.002924214385195725
1,449,0.003957822322565114
1,499,0.0018347761683331478
1,549,0.0024775101664100243
1,599,0.0016621821694060839
2,649,0.0013403296108523346
2,699,0.002017516737168257
2,749,0.0011856069077854812
2,799,0.0013429226444044114
2,849,0.0008592878149723165
2,899,0.0010034033347885907
3,949,0.0008970822378569169
3,999,0.0011512906508842212
3,1049,0.001062990630958865
3,1099,0.000809672706834323
3,1149,0.0007518461910174622
3,1199,0.0008120188953924164
3,1249,0.0008297787216818522
4,1299,0.0006631273098703164
4,1349,0.000458183721119845
4,1399,0.0006679843313667271
4,1449,0.0005380485459834092
4,1499,0.00047529801520585657
4,1549,0.0005770017268669222
5,1599,0.00041396350531656056
5,1649,0.0007261214564816416
5,1699,0.00046563333673024164
5,1749,0.00045567005867503356
5,1799,0.0005508995388509144
5,1849,0.000520525098668457
6,1899,0.0005099018089685039
6,1949,0.00030456310986275165
6,1999,0.0004083622932608714
6,2049,0.00047885331838649843
6,2099,0.0004435111659004858
6,2149,0.00047060683940782926
7,2199,0.00035221097282358524
7,2249,0.00043380278497827667
7,2299,0.000445459727409486
7,2349,0.00031904131155563567
7,2399,0.0005021611123116487
7,2449,0.0006266142725612474
7,2499,0.00034534135939805763
8,2549,0.0003261046177766545
8,2599,0.0004370969349011434
8,2649,0.00020967762686658083
8,2699,0.00028932922898725636
8,2749,0.0004368288329423742
8,2799,0.00032500290130405956
9,2849,0.000643987787566402
9,2899,0.00031343749314850637
9,2949,0.0005609515287638035
9,2999,0.00029531403054189575
9,3049,0.0005199910940979985
9,3099,0.0003448619051462099
10,3149,0.0002590371899755238
10,3199,0.00027494878725385836
10,3249,0.0005162825422590567
10,3299,0.0002962131680758188
10,3349,0.000581314154633171
10,3399,0.00030378768225550786
11,3449,0.00033421570952268665
11,3499,0.0003203740027173209
11,3549,0.00032273074575802973
11,3599,0.00026864060073080283
11,3649,0.00025593532739863993
11,3699,0.0001985980340498385
11,3749,0.00039394283786616636
12,3799,0.0002472516506441253
12,3849,0.00034160181220859435
12,3899,0.00019715106772774175
12,3949,0.0003990905996790612
12,3999,0.00023106331508897278
12,4049,0.00040121099527105686
13,4099,0.0004984831175051068
13,4149,0.00034288737446782025
13,4199,0.0003036993574527754
13,4249,0.000386516022202076
13,4299,0.0003415284050995164
13,4349,0.0005376915554173063
14,4399,0.00021873076890693456
14,4449,0.0002513490680424059
14,4499,0.0003103161377429057
14,4549,0.0003023351262901278
14,4599,0.0004416983286437293
14,4649,0.0002174863020812964
15,4699,0.0003514305474931532
15,4749,0.00027869443565099673
15,4799,0.0004335886175497868
15,4849,0.00045878124819664695
15,4899,0.00023608533136274467
15,4949,0.00021966665120003138
15,4999,0.00025797242547518083
16,5049,0.0003233617051655936
16,5099,0.0003149655101659077
16,5149,0.00023595175096571808
16,5199,0.00035224675572846837
16,5249,0.0002539662608611074
16,5299,0.0005692374990952841
17,5349,0.00019895721757837802
17,5399,0.000294959248766482
17,5449,0.00037604924894185003
17,5499,0.0004628553928253838
17,5549,0.0003773114595681414
17,5599,0.00022901532136083608
18,5649,0.00024960147988174796
18,5699,0.00019007059443331212
18,5749,0.00036852209322134474
18,5799,0.00034662653550687175
18,5849,0.00025709383206762044
18,5899,0.00026752723900134794
19,5949,0.0004300196827722682
19,5999,0.00018132469746726337
19,6049,0.00024544351602321973
19,6099,0.0003891320923275525
19,6149,0.0002651493754884404
19,6199,0.00023264866624876377
19,6249,0.00042370847585483136
