epoch,step,train_loss
0,49,0.15144164860248566
0,99,0.0686127170920372
0,149,0.0229825209826231
1,199,0.023787155747413635
1,249,0.014531913213431835
1,299,0.006510820239782333
2,349,0.006857714150100946
2,399,0.0065512098371982574
2,449,0.01235167682170868
3,499,0.007411760278046131
3,549,0.006291256286203861
3,599,0.003677228931337595
4,649,0.004406545776873827
4,699,0.004529671277850866
4,749,0.0026759409811347723
5,799,0.004516508895903826
5,849,0.004388717468827963
5,899,0.005711606238037348
6,949,0.0033889864571392536
6,999,0.005759534426033497
6,1049,0.0026762064080685377
7,1099,0.002064097672700882
7,1149,0.00860611628741026
7,1199,0.0056310235522687435
8,1249,0.003605614649131894
8,1299,0.0035468251444399357
8,1349,0.007146413903683424
9,1399,0.002346381079405546
9,1449,0.00265502673573792
9,1499,0.0027679563499987125
10,1549,0.003736949758604169
10,1599,0.0033604607451707125
10,1649,0.003270415822044015
11,1699,0.003880467964336276
11,1749,0.0023648168426007032
11,1799,0.0029850532300770283
12,1849,0.0020155503880232573
12,1899,0.001992753939703107
12,1949,0.0030507927294820547
13,1999,0.0018918224377557635
13,2049,0.002351365750655532
13,2099,0.0023342128843069077
14,2149,0.0019646247383207083
14,2199,0.00208742986433208
14,2249,0.002325324108824134
15,2299,0.002604285953566432
15,2349,0.0035941617097705603
15,2399,0.001634125947020948
16,2449,0.0024714842438697815
16,2499,0.0022090028505772352
16,2549,0.0042982203885912895
17,2599,0.0022744983434677124
17,2649,0.0031696984078735113
17,2699,0.0018602977506816387
18,2749,0.002270724391564727
18,2799,0.0027918287087231874
18,2849,0.0028286564629524946
19,2899,0.0024836198426783085
19,2949,0.0017936881631612778
19,2999,0.0018078918801620603
