epoch,step,train_loss
0,49,0.0014616758562624454
0,99,0.0019632678013294935
0,149,0.0013317334232851863
0,199,0.0015365664148703218
0,249,0.0009694338077679276
1,299,0.0014579490525647998
1,349,0.001150933443568647
1,399,0.0014663290930911899
1,449,0.0016313232481479645
1,499,0.0012798728421330452
1,549,0.0011682509211823344
2,599,0.0021880490239709616
2,649,0.0018035700777545571
2,699,0.0020801706705242395
2,749,0.0018466738983988762
2,799,0.0014579013222828507
2,849,0.001308675273321569
3,899,0.0016612972831353545
3,949,0.0019907557871192694
3,999,0.0015248034615069628
3,1049,0.0013278804253786802
3,1099,0.001430270611308515
3,1149,0.001291512744501233
4,1199,0.001457254751585424
4,1249,0.0011854857439175248
4,1299,0.001650429330766201
4,1349,0.0016171165043488145
4,1399,0.0023741123732179403
4,1449,0.0015739895170554519
5,1499,0.0012206298997625709
5,1549,0.0012426305329427123
5,1599,0.0014348637778311968
5,1649,0.002155642258003354
5,1699,0.0011794700985774398
5,1749,0.001819072524085641
6,1799,0.0016335186082869768
6,1849,0.0012348737800493836
6,1899,0.002074228599667549
6,1949,0.0014349821722134948
6,1999,0.0017188607016578317
6,2049,0.0014140027342364192
7,2099,0.0011176614789292216
7,2149,0.0011009182780981064
7,2199,0.0012181143974885345
7,2249,0.0013761402806267142
7,2299,0.00139660167042166
7,2349,0.0013363044708967209
8,2399,0.001863572048023343
8,2449,0.0014290233375504613
8,2499,0.0012086770730093122
8,2549,0.0020128064788877964
8,2599,0.00200382387265563
8,2649,0.0015357075026258826
9,2699,0.0012169616529718041
9,2749,0.0010077741462737322
9,2799,0.0015118707669898868
9,2849,0.0017078465316444635
9,2899,0.0012810897314921021
9,2949,0.0021425632294267416
