epoch,step,train_loss
0,49,0.14153189957141876
1,99,0.01944083720445633
1,149,0.004198923707008362
2,199,0.002397100208327174
3,249,0.0020610722713172436
3,299,0.001334752538241446
4,349,0.0012990839313715696
5,399,0.0012462511658668518
5,449,0.0008721208432689309
6,499,0.000901691906619817
7,549,0.0007410848047584295
7,599,0.0006841309950686991
8,649,0.0006446890183724463
9,699,0.0005631904350593686
9,749,0.0005373719613999128
10,799,0.0004836253938265145
11,849,0.0005011684843339026
11,899,0.0003924689954146743
12,949,0.00037410002551041543
12,999,0.0003717358922585845
13,1049,0.00034613977186381817
14,1099,0.0003761581319849938
14,1149,0.0004964987747371197
15,1199,0.0004058904596604407
16,1249,0.00030288874404504895
16,1299,0.00027702024090103805
17,1349,0.00023966393200680614
18,1399,0.0002681764308363199
18,1449,0.0002663730992935598
19,1499,0.00024342400138266385
20,1549,0.00022707617608830333
20,1599,0.00020243469043634832
21,1649,0.00023602608416695148
22,1699,0.0001953169994521886
22,1749,0.00021125648345332593
23,1799,0.0002051633782684803
24,1849,0.00019162826356478035
24,1899,0.00018915915279649198
25,1949,0.00019391051318962127
25,1999,0.0001900258648674935
26,2049,0.00021289112919475883
27,2099,0.00017404598474968225
27,2149,0.00016651242913212627
28,2199,0.00020837734336964786
29,2249,0.0001749529328662902
29,2299,0.00015903478197287768
