epoch,step,train_loss
0,49,0.0984693169593811
0,99,0.12608005106449127
0,149,0.31135353446006775
1,199,0.08874567598104477
1,249,0.08880279213190079
1,299,0.08577186614274979
1,349,0.10171432048082352
2,399,0.08231481164693832
2,449,0.0795670822262764
2,499,0.235124409198761
2,549,0.07787630707025528
3,599,0.056602880358695984
3,649,0.07098116725683212
3,699,0.0690968856215477
3,749,0.07671702653169632
4,799,0.29151639342308044
4,849,0.3079417645931244
4,899,0.06999500840902328
4,949,0.06617028266191483
5,999,0.15389014780521393
5,1049,0.12557537853717804
5,1099,0.05619562044739723
5,1149,0.061132028698921204
6,1199,0.08869282156229019
6,1249,0.15375161170959473
6,1299,0.2748633921146393
7,1349,0.07056406140327454
7,1399,0.11699101328849792
7,1449,0.07275649160146713
7,1499,0.10294941067695618
8,1549,0.0692414715886116
8,1599,0.06187928840517998
8,1649,0.0649382621049881
8,1699,0.06154121086001396
9,1749,0.05731638893485069
9,1799,0.06201864778995514
9,1849,0.06810092180967331
9,1899,0.06233200430870056
10,1949,0.309788316488266
10,1999,0.060633718967437744
10,2049,0.06884516030550003
10,2099,0.06904888898134232
11,2149,0.2431059628725052
11,2199,0.17165078222751617
11,2249,0.04909365996718407
11,2299,0.06537685543298721
12,2349,0.07112861424684525
12,2399,0.1686236709356308
12,2449,0.3541533946990967
13,2499,0.09284571558237076
13,2549,0.20240843296051025
13,2599,0.0827459990978241
13,2649,0.10225611180067062
14,2699,0.061692897230386734
14,2749,0.06263255327939987
14,2799,0.05992189049720764
14,2849,0.06955556571483612
15,2899,0.055599719285964966
15,2949,0.061983946710824966
15,2999,0.06183071807026863
15,3049,0.059874847531318665
16,3099,0.14542345702648163
16,3149,0.046093493700027466
16,3199,0.06329285353422165
16,3249,0.109925277531147
17,3299,0.3113897740840912
17,3349,0.2561378479003906
17,3399,0.05470047891139984
17,3449,0.05523679777979851
18,3499,0.08083513379096985
18,3549,0.1556718349456787
18,3599,0.4172351062297821
19,3649,0.22158224880695343
19,3699,0.07892342656850815
19,3749,0.10457851737737656
19,3799,0.14629054069519043
